acquisitions/acqui1/im_41.png,12,16,15,19,1
acquisitions/acqui1/im_42.png,9,18,17,20,1
acquisitions/acqui1/im_43.png,12,18,16,18,1
acquisitions/acqui1/im_43.png,20,62,18,17,1
acquisitions/acqui1/im_44.png,9,16,20,19,1
acquisitions/acqui1/im_44.png,42,58,22,19,1
acquisitions/acqui1/im_44.png,2,2,9,20,1
acquisitions/acqui1/im_45.png,8,18,18,18,1
acquisitions/acqui1/im_45.png,1,39,5,18,1
acquisitions/acqui1/im_45.png,64,50,15,19,1
acquisitions/acqui1/im_46.png,12,17,12,19,1
acquisitions/acqui1/im_47.png,9,15,18,25,1
acquisitions/acqui1/im_47.png,69,24,11,18,1
acquisitions/acqui1/im_47.png,2,54,19,26,1
acquisitions/acqui1/im_48.png,62,18,17,27,1
acquisitions/acqui1/im_48.png,14,53,22,27,1
acquisitions/acqui1/im_48.png,8,16,16,20,1
acquisitions/acqui1/im_49.png,58,18,18,26,1
acquisitions/acqui1/im_49.png,1,51,23,24,1
acquisitions/acqui1/im_49.png,8,16,17,20,1
acquisitions/acqui1/im_50.png,58,32,17,21,1
acquisitions/acqui1/im_50.png,8,16,17,20,1
acquisitions/acqui1/im_50.png,7,40,15,21,1
acquisitions/acqui1/im_51.png,58,34,22,23,1
acquisitions/acqui1/im_51.png,8,16,18,20,1
acquisitions/acqui1/im_51.png,2,39,24,20,1
acquisitions/acqui1/im_51.png,54,1,26,19,1
acquisitions/acqui1/im_52.png,67,1,11,12,1
acquisitions/acqui1/im_52.png,10,16,15,19,1
acquisitions/acqui1/im_52.png,12,40,13,17,1
acquisitions/acqui1/im_52.png,59,41,18,21,1
acquisitions/acqui1/im_53.png,62,2,18,16,1
acquisitions/acqui1/im_53.png,54,58,20,21,1
acquisitions/acqui1/im_53.png,11,16,14,21,1
acquisitions/acqui1/im_53.png,11,37,19,19,1
acquisitions/acqui1/im_54.png,11,18,17,18,1
acquisitions/acqui1/im_54.png,12,38,18,18,1
acquisitions/acqui1/im_54.png,38,63,17,16,1
acquisitions/acqui1/im_54.png,66,2,14,16,1
acquisitions/acqui1/im_55.png,56,1,16,19,1
acquisitions/acqui1/im_55.png,45,59,20,20,1
acquisitions/acqui1/im_55.png,10,39,21,18,1
acquisitions/acqui1/im_55.png,11,16,16,22,1
acquisitions/acqui1/im_56.png,38,63,17,17,1
acquisitions/acqui1/im_56.png,52,2,18,20,1
acquisitions/acqui1/im_56.png,10,16,15,20,1
acquisitions/acqui1/im_56.png,11,38,19,18,1
acquisitions/acqui1/im_57.png,59,34,15,26,1
acquisitions/acqui1/im_57.png,10,38,20,18,1
acquisitions/acqui1/im_57.png,12,16,15,20,1
acquisitions/acqui1/im_57.png,52,2,19,22,1
acquisitions/acqui1/im_58.png,58,30,15,18,1
acquisitions/acqui1/im_58.png,12,16,12,19,1
acquisitions/acqui1/im_58.png,10,39,20,16,1
acquisitions/acqui1/im_58.png,53,4,16,19,1
acquisitions/acqui1/im_59.png,14,38,19,19,1
acquisitions/acqui1/im_59.png,12,16,15,20,1
acquisitions/acqui1/im_59.png,46,6,22,20,1
acquisitions/acqui1/im_59.png,56,30,15,20,1
acquisitions/acqui1/im_60.png,6,38,23,18,1
acquisitions/acqui1/im_60.png,10,16,17,19,1
acquisitions/acqui1/im_60.png,48,3,21,22,1
acquisitions/acqui1/im_60.png,50,32,20,18,1
acquisitions/acqui1/im_61.png,57,37,17,15,1
acquisitions/acqui1/im_61.png,8,38,21,17,1
acquisitions/acqui1/im_61.png,6,16,18,20,1
acquisitions/acqui1/im_61.png,48,4,22,22,1
acquisitions/acqui1/im_62.png,2,14,16,22,1
acquisitions/acqui1/im_62.png,8,38,21,17,1
acquisitions/acqui1/im_62.png,57,35,15,20,1
acquisitions/acqui1/im_62.png,47,4,23,23,1
acquisitions/acqui1/im_63.png,1,25,9,11,1
acquisitions/acqui1/im_63.png,8,38,21,16,1
acquisitions/acqui1/im_63.png,51,36,19,20,1
acquisitions/acqui1/im_63.png,47,4,23,23,1
acquisitions/acqui1/im_64.png,1,9,10,13,1
acquisitions/acqui1/im_64.png,49,5,22,23,1
acquisitions/acqui1/im_64.png,52,38,24,17,1
acquisitions/acqui1/im_64.png,8,38,22,17,1
acquisitions/acqui1/im_65.png,7,36,23,20,1
acquisitions/acqui1/im_65.png,52,36,24,20,1
acquisitions/acqui1/im_65.png,48,4,23,23,1
acquisitions/acqui1/im_66.png,54,36,18,17,1
acquisitions/acqui1/im_66.png,6,38,23,17,1
acquisitions/acqui1/im_66.png,47,4,24,23,1
acquisitions/acqui1/im_67.png,54,36,19,19,1
acquisitions/acqui1/im_67.png,46,4,24,25,1
acquisitions/acqui1/im_67.png,8,38,21,18,1
acquisitions/acqui1/im_68.png,55,38,18,25,1
acquisitions/acqui1/im_68.png,8,38,20,17,1
acquisitions/acqui1/im_68.png,48,4,22,22,1
acquisitions/acqui1/im_69.png,39,60,17,19,1
acquisitions/acqui1/im_69.png,46,4,25,18,1
acquisitions/acqui1/im_69.png,1,34,19,22,1
acquisitions/acqui1/im_70.png,9,64,20,15,1
acquisitions/acqui1/im_70.png,48,4,23,23,1
acquisitions/acqui1/im_70.png,2,10,10,17,1
acquisitions/acqui1/im_71.png,47,5,24,24,1
acquisitions/acqui1/im_71.png,1,42,26,30,1
acquisitions/acqui1/im_72.png,2,44,22,19,1
acquisitions/acqui1/im_72.png,36,65,14,15,1
acquisitions/acqui1/im_72.png,48,6,25,19,1
acquisitions/acqui1/im_73.png,67,43,13,16,1
acquisitions/acqui1/im_73.png,50,2,19,20,1
acquisitions/acqui1/im_73.png,0,12,11,14,1
acquisitions/acqui1/im_74.png,50,4,22,18,1
acquisitions/acqui1/im_74.png,70,45,10,18,1
acquisitions/acqui1/im_74.png,1,10,6,18,1
acquisitions/acqui1/im_75.png,1,1,13,15,1
acquisitions/acqui1/im_75.png,52,4,18,17,1
acquisitions/acqui1/im_75.png,53,56,22,24,1
acquisitions/acqui1/im_76.png,30,60,18,20,1
acquisitions/acqui1/im_76.png,54,4,18,19,1
acquisitions/acqui1/im_76.png,2,13,14,18,1
acquisitions/acqui1/im_77.png,52,6,17,19,1
acquisitions/acqui1/im_77.png,14,59,21,20,1
acquisitions/acqui1/im_77.png,2,15,9,19,1
acquisitions/acqui1/im_77.png,1,0,10,12,1
acquisitions/acqui1/im_78.png,53,6,18,19,1
acquisitions/acqui1/im_78.png,52,49,27,18,1
acquisitions/acqui1/im_78.png,3,26,22,25,1
acquisitions/acqui1/im_79.png,6,27,19,36,1
acquisitions/acqui1/im_79.png,52,4,18,22,1
acquisitions/acqui1/im_79.png,56,38,22,31,1
acquisitions/acqui1/im_80.png,52,4,18,18,1
acquisitions/acqui1/im_80.png,56,28,16,20,1
acquisitions/acqui1/im_80.png,2,12,13,15,1
acquisitions/acqui1/im_80.png,10,21,16,20,1
acquisitions/acqui1/im_81.png,50,21,19,23,1
acquisitions/acqui1/im_81.png,52,4,19,16,1
acquisitions/acqui1/im_81.png,2,10,17,19,1
acquisitions/acqui1/im_81.png,8,24,18,19,1
acquisitions/acqui1/im_82.png,2,10,15,20,1
acquisitions/acqui1/im_82.png,10,24,15,18,1
acquisitions/acqui1/im_82.png,56,4,15,13,1
acquisitions/acqui1/im_82.png,46,18,24,17,1
acquisitions/acqui1/im_83.png,3,12,14,18,1
acquisitions/acqui1/im_83.png,9,22,17,20,1
acquisitions/acqui1/im_83.png,54,4,20,16,1
acquisitions/acqui1/im_83.png,47,18,27,20,1
acquisitions/acqui1/im_84.png,3,11,18,20,1
acquisitions/acqui1/im_84.png,8,24,21,19,1
acquisitions/acqui1/im_84.png,50,4,22,16,1
acquisitions/acqui1/im_84.png,47,18,23,19,1
acquisitions/acqui1/im_85.png,52,4,17,16,1
acquisitions/acqui1/im_85.png,46,19,23,22,1
acquisitions/acqui1/im_85.png,2,11,16,19,1
acquisitions/acqui1/im_85.png,10,22,17,20,1
acquisitions/acqui1/im_86.png,1,10,14,17,1
acquisitions/acqui1/im_86.png,9,25,15,18,1
acquisitions/acqui1/im_86.png,45,18,25,18,1
acquisitions/acqui1/im_86.png,52,3,17,14,1
acquisitions/acqui1/im_87.png,53,4,19,17,1
acquisitions/acqui1/im_87.png,50,26,27,18,1
acquisitions/acqui1/im_87.png,8,24,18,20,1
acquisitions/acqui1/im_87.png,2,3,26,19,1
acquisitions/acqui1/im_88.png,6,24,19,19,1
acquisitions/acqui1/im_88.png,2,2,16,20,1
acquisitions/acqui1/im_88.png,53,2,19,18,1
acquisitions/acqui1/im_88.png,56,24,20,21,1
acquisitions/acqui1/im_89.png,1,6,9,16,1
acquisitions/acqui1/im_89.png,3,29,19,23,1
acquisitions/acqui1/im_89.png,51,30,20,21,1
acquisitions/acqui1/im_89.png,52,2,20,20,1
acquisitions/acqui1/im_90.png,2,2,14,12,1
acquisitions/acqui1/im_90.png,52,4,19,16,1
acquisitions/acqui1/im_90.png,53,31,21,20,1
acquisitions/acqui1/im_90.png,2,16,19,22,1
acquisitions/acqui1/im_91.png,1,1,14,11,1
acquisitions/acqui1/im_91.png,52,4,18,15,1
acquisitions/acqui1/im_91.png,54,32,19,22,1
acquisitions/acqui1/im_92.png,54,31,20,22,1
acquisitions/acqui1/im_92.png,52,5,19,14,1
acquisitions/acqui1/im_92.png,1,8,16,20,1
acquisitions/acqui1/im_93.png,56,30,18,26,1
acquisitions/acqui1/im_93.png,51,4,20,17,1
acquisitions/acqui1/im_93.png,2,14,15,25,1
acquisitions/acqui1/im_94.png,54,27,18,21,1
acquisitions/acqui1/im_94.png,50,2,21,21,1
acquisitions/acqui1/im_94.png,2,19,17,24,1
acquisitions/acqui1/im_95.png,52,30,20,20,1
acquisitions/acqui1/im_95.png,52,3,18,18,1
acquisitions/acqui1/im_95.png,3,18,15,27,1
acquisitions/acqui1/im_96.png,52,4,19,16,1
acquisitions/acqui1/im_96.png,50,30,22,21,1
acquisitions/acqui1/im_96.png,4,20,18,22,1
acquisitions/acqui1/im_97.png,53,29,20,25,1
acquisitions/acqui1/im_97.png,52,5,21,15,1
acquisitions/acqui1/im_97.png,2,10,17,21,1
acquisitions/acqui1/im_98.png,2,11,19,15,1
acquisitions/acqui1/im_98.png,52,5,21,14,1
acquisitions/acqui1/im_98.png,50,30,23,20,1
acquisitions/acqui1/im_99.png,52,30,19,24,1
acquisitions/acqui1/im_99.png,52,4,19,17,1
acquisitions/acqui1/im_99.png,1,10,19,22,1
acquisitions/acqui2/image_1000.png,10,62,13,15,1
acquisitions/acqui2/image_1000.png,53,60,17,17,1
acquisitions/acqui2/image_1000.png,14,36,17,11,1
acquisitions/acqui2/image_1000.png,52,32,15,13,1
acquisitions/acqui2/image_1000.png,52,14,12,15,1
acquisitions/acqui2/image_1000.png,36,3,12,10,1
acquisitions/acqui2/image_1000.png,13,14,14,15,1
acquisitions/acqui2/image_1002.png,14,34,17,13,1
acquisitions/acqui2/image_1002.png,10,61,13,15,1
acquisitions/acqui2/image_1002.png,52,60,18,17,1
acquisitions/acqui2/image_1002.png,52,30,15,15,1
acquisitions/acqui2/image_1002.png,51,14,14,14,1
acquisitions/acqui2/image_1002.png,36,2,11,11,1
acquisitions/acqui2/image_1002.png,14,14,14,15,1
acquisitions/acqui2/image_1004.png,8,62,15,12,1
acquisitions/acqui2/image_1004.png,16,36,16,12,1
acquisitions/acqui2/image_1004.png,14,14,15,15,1
acquisitions/acqui2/image_1004.png,36,4,11,9,1
acquisitions/acqui2/image_1004.png,52,14,13,15,1
acquisitions/acqui2/image_1004.png,52,32,16,13,1
acquisitions/acqui2/image_1004.png,52,60,17,16,1
acquisitions/acqui2/image_1006.png,6,64,18,9,1
acquisitions/acqui2/image_1006.png,52,60,16,15,1
acquisitions/acqui2/image_1006.png,52,31,15,13,1
acquisitions/acqui2/image_1006.png,52,14,12,14,1
acquisitions/acqui2/image_1006.png,37,4,10,9,1
acquisitions/acqui2/image_1006.png,14,16,14,12,1
acquisitions/acqui2/image_1006.png,16,36,16,12,1
acquisitions/acqui2/image_1007.png,6,63,18,11,1
acquisitions/acqui2/image_1007.png,52,60,17,16,1
acquisitions/acqui2/image_1007.png,52,31,15,14,1
acquisitions/acqui2/image_1007.png,52,14,12,16,1
acquisitions/acqui2/image_1007.png,36,4,11,9,1
acquisitions/acqui2/image_1007.png,13,15,15,15,1
acquisitions/acqui2/image_1007.png,16,35,16,13,1
acquisitions/acqui2/image_101.png,52,47,16,13,1
acquisitions/acqui2/image_101.png,49,20,11,14,1
acquisitions/acqui2/image_101.png,56,27,10,12,1
acquisitions/acqui2/image_101.png,60,34,14,11,1
acquisitions/acqui2/image_101.png,37,3,10,10,1
acquisitions/acqui2/image_101.png,14,14,12,14,1
acquisitions/acqui2/image_101.png,8,32,15,14,1
acquisitions/acqui2/image_1011.png,15,36,17,11,1
acquisitions/acqui2/image_1011.png,14,14,15,14,1
acquisitions/acqui2/image_1011.png,37,3,10,10,1
acquisitions/acqui2/image_1011.png,50,15,14,14,1
acquisitions/acqui2/image_1011.png,52,30,16,15,1
acquisitions/acqui2/image_1011.png,52,60,17,16,1
acquisitions/acqui2/image_1011.png,3,64,15,12,1
acquisitions/acqui2/image_1013.png,4,64,12,11,1
acquisitions/acqui2/image_1013.png,53,60,16,15,1
acquisitions/acqui2/image_1013.png,52,31,15,14,1
acquisitions/acqui2/image_1013.png,50,15,13,13,1
acquisitions/acqui2/image_1013.png,37,4,10,9,1
acquisitions/acqui2/image_1013.png,15,14,15,15,1
acquisitions/acqui2/image_1013.png,16,36,16,12,1
acquisitions/acqui2/image_1016.png,52,59,18,16,1
acquisitions/acqui2/image_1016.png,52,31,15,13,1
acquisitions/acqui2/image_1016.png,50,15,13,14,1
acquisitions/acqui2/image_1016.png,36,4,11,9,1
acquisitions/acqui2/image_1016.png,14,15,16,14,1
acquisitions/acqui2/image_1016.png,14,35,18,13,1
acquisitions/acqui2/image_1016.png,2,61,14,15,1
acquisitions/acqui2/image_1020.png,51,58,19,15,1
acquisitions/acqui2/image_1020.png,52,30,15,15,1
acquisitions/acqui2/image_1020.png,48,14,14,15,1
acquisitions/acqui2/image_1020.png,37,3,10,10,1
acquisitions/acqui2/image_1020.png,16,16,15,13,1
acquisitions/acqui2/image_1020.png,16,36,16,12,1
acquisitions/acqui2/image_1020.png,2,58,13,14,1
acquisitions/acqui2/image_1025.png,2,54,12,14,1
acquisitions/acqui2/image_1025.png,14,35,17,12,1
acquisitions/acqui2/image_1025.png,15,14,15,15,1
acquisitions/acqui2/image_1025.png,37,4,10,8,1
acquisitions/acqui2/image_1025.png,48,14,14,15,1
acquisitions/acqui2/image_1025.png,52,32,14,13,1
acquisitions/acqui2/image_1025.png,52,58,18,15,1
acquisitions/acqui2/image_103.png,36,2,11,11,1
acquisitions/acqui2/image_103.png,48,18,12,12,1
acquisitions/acqui2/image_103.png,64,34,12,12,1
acquisitions/acqui2/image_103.png,56,26,10,14,1
acquisitions/acqui2/image_103.png,52,47,17,13,1
acquisitions/acqui2/image_103.png,8,33,16,13,1
acquisitions/acqui2/image_103.png,14,14,13,15,1
acquisitions/acqui2/image_1034.png,1,46,15,14,1
acquisitions/acqui2/image_1034.png,14,34,17,13,1
acquisitions/acqui2/image_1034.png,16,15,11,14,1
acquisitions/acqui2/image_1034.png,36,3,10,10,1
acquisitions/acqui2/image_1034.png,48,14,14,15,1
acquisitions/acqui2/image_1034.png,50,32,18,13,1
acquisitions/acqui2/image_1034.png,50,60,15,15,1
acquisitions/acqui2/image_1039.png,0,43,16,14,1
acquisitions/acqui2/image_1039.png,16,34,15,13,1
acquisitions/acqui2/image_1039.png,16,14,11,15,1
acquisitions/acqui2/image_1039.png,36,4,11,10,1
acquisitions/acqui2/image_1039.png,48,14,15,16,1
acquisitions/acqui2/image_1039.png,50,31,16,15,1
acquisitions/acqui2/image_1039.png,48,62,16,13,1
acquisitions/acqui2/image_1043.png,1,24,11,20,1
acquisitions/acqui2/image_1043.png,16,35,14,13,1
acquisitions/acqui2/image_1043.png,15,14,13,16,1
acquisitions/acqui2/image_1043.png,36,3,11,10,1
acquisitions/acqui2/image_1043.png,46,14,15,14,1
acquisitions/acqui2/image_1043.png,51,31,12,14,1
acquisitions/acqui2/image_1043.png,48,61,18,14,1
acquisitions/acqui2/image_1044.png,2,24,14,15,1
acquisitions/acqui2/image_1044.png,16,34,14,14,1
acquisitions/acqui2/image_1044.png,16,14,12,14,1
acquisitions/acqui2/image_1044.png,38,2,9,10,1
acquisitions/acqui2/image_1044.png,47,14,12,15,1
acquisitions/acqui2/image_1044.png,50,31,12,14,1
acquisitions/acqui2/image_1044.png,50,61,17,14,1
acquisitions/acqui2/image_1048.png,35,2,13,10,1
acquisitions/acqui2/image_1048.png,46,14,14,15,1
acquisitions/acqui2/image_1048.png,50,31,13,15,1
acquisitions/acqui2/image_1048.png,51,61,18,14,1
acquisitions/acqui2/image_1048.png,16,36,14,11,1
acquisitions/acqui2/image_1048.png,16,15,11,14,1
acquisitions/acqui2/image_1048.png,2,18,14,21,1
acquisitions/acqui2/image_1049.png,1,18,17,20,1
acquisitions/acqui2/image_1049.png,16,15,11,14,1
acquisitions/acqui2/image_1049.png,16,35,14,13,1
acquisitions/acqui2/image_1049.png,50,30,13,15,1
acquisitions/acqui2/image_1049.png,51,59,17,17,1
acquisitions/acqui2/image_1049.png,46,14,14,15,1
acquisitions/acqui2/image_1049.png,31,3,17,8,1
acquisitions/acqui2/image_1061.png,10,6,7,17,1
acquisitions/acqui2/image_1061.png,16,14,11,14,1
acquisitions/acqui2/image_1061.png,15,36,16,11,1
acquisitions/acqui2/image_1061.png,50,62,15,17,1
acquisitions/acqui2/image_1061.png,50,31,13,15,1
acquisitions/acqui2/image_1061.png,48,14,11,16,1
acquisitions/acqui2/image_1061.png,36,4,12,8,1
acquisitions/acqui2/image_1067.png,13,4,9,13,1
acquisitions/acqui2/image_1067.png,16,16,12,13,1
acquisitions/acqui2/image_1067.png,16,34,15,14,1
acquisitions/acqui2/image_1067.png,37,2,10,11,1
acquisitions/acqui2/image_1067.png,47,14,14,15,1
acquisitions/acqui2/image_1067.png,50,32,12,14,1
acquisitions/acqui2/image_1067.png,49,62,15,18,1
